@relation imdb-sentiment-2011-weka.filters.unsupervised.instance.Resample-S1-Z50.0-weka.filters.unsupervised.instance.Resample-S1-Z10.0-no-replacement-V-weka.filters.unsupervised.instance.Resample-S1-Z10.0-no-replacement

@attribute Text string
@attribute class-att {pos,neg}

@data
'First off this is an excellent series though we have sort of a James Bond effect. What I mean is that while the new Casino Royale takes place in 2006 it is chronologically the first adventure of 007 Dr. No (1962) being the second while in Golden Eye the first film with Pierce Brosnan Judi Dench is referred to as the new replacement for the male M so how could she have been in place in the beginning before Bond became a double-0 aside from the fact that she is obviously 14 years older? This is more or less a poetic license to thrill. We need to turn our heads aside a bit if we wish to be entertained. No the new Star Trek movie does not have any of the primitive electronics of the original series from nearly half a century ago. In the 1960s communicators were fantasy. (now we call them cell phones) and there were sliding levers instead of buttons. OMG do you think 400 years from now they would have perfected Rogaine for Jean-Luc Picard? So please lets give the producers some leeway.<br /><br />But to try and make things a bit consistent let us just ponder about the Cylons creation just 60 years prior to the end of Battlestar Galactica. If that is the case where did all the Cylons that populated the original earth come from? We know that the technology exists for spontaneous jumps through space. Well what happened if one of the Cyclon ships at war with the Caprica fleet was fired upon or there was a sunspot or whatever and one ship loaded with human-looking Cylons wound up not only jumping through space but through time back a thousand or ten thousand years with a crippled ship near Earth One. They colonized it found out they could repopulate it and eventually destroyed themselves but not before they themselves sent out a ragtag fleet to search for the legendary Caprica only to find a habitable but unpopulated planet which they colonized to become the humans who eventually invented the Cylons. Time paradox? Of course. Which came first the chicken or the road? Who cares? Its fraking entertaining!',pos
'Made me wish my own happy birds could talk. Tisk tisk on the reviewer who dissed the movie. A sweet story that people of all ages will enjoy. Paulie is a lovable little treasure. He has quite a few clever lines that truly made me laugh. I especially loved the dance sequences during his showbiz stint. You can forgive the obvious clichés as you cheer him on in his quest to be reunited with Marie. A charming movie featuring two strong characters who genuinely befriend the little parrot separated from his young owner. Would have liked to have seen more of the woman who becomes blind and must abandon their mutual journey. I liked her artistic and poetic inspirations a shame she could not share Paulies reunion. Bless Paulie in his new home at last with Marie perhaps joined by the nice young man who helped him defeat the antagonists to complete his journey.',pos
'This is a semi fictional memoir of an international man who have witnessed various political upheavals in recent 30 years.<br /><br />I was hoping that this film would offer unique insight into politics and war. I was also hoping that it would be touching and affecting. However I was disappointed by this film. Chico seemed fragmentary with the main character Ricardo staying in one country for 10 to 20 minutes. As could be expected no detailed storyline could be elaborated in such time frame. The excuses of him moving to another place were often perfunctorily explained. The result was a disappointing collection of fragmented clips shot in various countries.',neg
'Gentleman Jim not really a boxing film. It is a vehicle for Errol Flynn as Jim Corbett. But having said that the boxing scenes are a real eye-opener to the modern viewer. There are no 12 round points decisions here.<br /><br />Errol Flynn plays the Irish bank clerk who gets a shot at the heavyweight world title. Flynn is well suited to the role of suave but unpredictable Corbett. His opponent John Sullivan is still better however a bruiser of the old school played by Ward Bond.<br /><br />The theme of the film is a man pushing for his big chance. Corbett leaves his mundane life behind and builds a new persona as Gentleman Jim. Jim is a chancer who can adapt to any social environment. He is a liar and an egotist. Sullivan the heavyweight boxing champion is portrayed as a simple brute but his honesty and sportsmanship gives a certain contrast to the main character.<br /><br />There is action and excitement aplenty and a wonderful ending with the requisite redemption for all. And Errol Flynn gets the girl.',pos
'Looking for a movie for your Turkey Film Festival? THE ROLLER BLADE SEVEN is on my list of the ten worst films of all-time. The plot the story of a post-Apocalyptic roller blading samurai warrior is a convoluted hodge-podge of film references of everything from STAR WARS to THE SEVEN SAMAURI. The acting fluctuates from bland to abysmal. The scene where the villain tempts the old master is embarrassing to the point of jeering laughter. Frank Stalones Black Knight reminds one too much of John Cleeses Black Knight in MONTY PYTHON AND THE HOLY GRAIL. (Word of Advice Frank: When you stoop to doing a movie like this one your career is over.) I chanced upon this little stink-bomb on a low-end cable channel and I could not stop watching. It is like watching a train wreck you just cant look away.',neg
'Michelle Rodrigez was made for this movie when I first saw her in Fast and the Furious. You could tell that she was a tough woman. With this movie she has not only proven her acting but shows no fear and is tough like she should be in this movie. She is more a bad girl and thats what I like about her. This movie is about a troubled girl living the life as a tom boy and getting in constant trouble with school and family. As she gets interested in her brothers training to be a boxer she decides to go after her love to fight and asks her brothers trainer to train her. Even though they dont think she has the potential they get to be shown proven wrong.<br /><br /> I think this movie was a little slow at the ending but was well done. It shows that people can do anything even if they dont think you have the potential. I recommend it to be seen.',pos
'I just saw If I can remember the advertisements for the movie from 1968 so I was interested in finally seeing it. It may be the perspective of an American who never went to a British public school and misses some of the social references but I thought the movie was awful. For one thing as others have pointed out it takes almost the entire movie for the much ballyhooed-at-the-time revolt to break out. For another whether the last scene is real or imagined what occurs isnt a revolt but a shooting rampage. Theres quite a difference.<br /><br />I know it may be bad form to judge a movie on subsequent events but one cannot avoid doing it here. One person wrote a message board posting asking us not to compare the end of movie to the incidents at Columbine High School and Virginia Tech. But if theres a scintilla of difference between Klebold Harris and Cho on the one hand and Travis (Malcom McDowell) on the other I simply cant see it. All four of them were under the delusion that their gunfire is going to purify a f___-ed up world that they arrogantly take no responsibility for.<br /><br />Which brings me to: why the hell are Travis and his chums even in a school they so despise? They are adults or close to it. Theyre not in a military prison like the inmates in The Hill a much better British film from about the same time. No one is forcing them to go to College and take beatings from the the whips except maybe ambitious parents in need of a wake-up about the nature of their sons. I had the opportunity in college to join a frat except I couldnt stand to be given silly cruel orders by delinquents claiming to be my prospective brothers. I took the consequences of not having the in with the Establishment that frats provide and I cant say I regretted it.<br /><br />If Travis fancies himself the second coming of Lenin (whose unbearded picture hangs prominently in his room) hes free to go out and organize a fitters union or work for Michael Foot in the next election. If he wants to be Jack Kerouac then get on the road and start writing. What possible benefit is he giving the world in joyriding a motorcycle and getting drunk in his room?<br /><br />Sometimes reviewers have to be like the person who responded to the scene in Last Tango In Paris where Brando mopes about having had to go on a date with cow manure on his shoes. In the real world the person said a listener would say Why didnt you scrape it off? Change your shoes? --Dont allow fictional characters to lay a self-pity trip on you because you dont dare point out an common-sense alternative course of action for them. So it is here.',neg
'Its hard and I didnt expect it... But its really the worst film me and my wife saw. Awful dialogs that extend incomprehensibly through time without any apparent reason except to fill time. The storytelling doesnt follow a comprehensive intelligibly way everything is a mess. The action and the dialogs appear at jumps. The thing that disappointed me most was to see Dominique Pinon one of my French favorite actors involved in this uh I dont even know how to describe it without being polite The rest of the actors where at the most poor. Susan Paterno made a terrible interpretation of her character making a flat inexpressive performance. Poor special effects. I dont think that it was a complete waste of film but its close to If Im to say I would advise everyone not to see this movie. I think it would be a complete waste of time. Sincerely I never though I would say something like that about a movie but theres always a first time.',neg
'The opening shot was the best thing about this movie because it gave you hope that you would be seeing a passionate well-crafted independent film. Damn that opening shot for filling me hope. As the film progressed in a slow plodding manner my thoughts were varied in relation to this film: Was there too much butter in my popcorn? Did the actors have to PAY the director to be in this film? Did I get my ticket validated at the Box Office? Yes dear reader. I saw this film in the Theatre! This would be the only exception I will make about seeing a film at home over a Movie Theatre because at home you can TURN IT OFF. Were there any redeeming values? Peter Lemongelli as the standard college nerd had his moments especially in a dog collar. Other than that this film went from trying to be a comedy to a family drama to a spiritual uplifter. It succeeded on none of these fronts. Oh and the girlfriend was realllllllllly bad. Her performance was the only comedy I found.',neg
'Some users are confused about the identity of the armed men walking down the steps in the Odessa staircase sequence. These men are not Cossacks but regular army troops.<br /><br />The Cossacks arrive at the scene a little later and they are the men on horses slashing at the crowd with their sabers.<br /><br />To experts on Russian history: Correct me on this if Im wrong.<br /><br />But there are a couple of lines in the movie that apparently no one has commented on. After the takeover of the Potemkin someone in the crowd on shore says Kill the Jews! This is on screen for only a couple of seconds but it is there.<br /><br />How cruelly typical of history not just in Russia but in so many other countries to immediately unthinkingly and instinctively blame Jews for any domestic trouble!<br /><br />Perhaps other parts of the movie are not historically factual but the outcry against the Jews is all too real. Comments anyone?<br /><br />Also why cant speakers of English learn to pronounce the name as Potyomkin instead of as Potemkin? Theres a need in Russian to distinguish the two possible pronunciations of e: as either ye or as yo. Sometimes two dots are used to distinguish these two pronunciations but usually the difference simply has to be memorized.',pos
'Time spent watching this film was time wasted. I do not dislike science fiction. I do not reject any genre per se since good work can be done in any genre. This film however is not good work. I cannot fault the visuals (when not involving alien makeups) and the special effects are impressive. The story was not out-and-out BAD for a trekkish comic book. But the fx visuals were obviously where all the makers interest/attention/money went. The direction alternated between sluggish and confusing (one was not at all sure exactly who was doing what and with what and to whom at at least one crucial juncture). The acting was mostly very bad indeed. There was no basis to most of the line readings besides a hint of It was that way on the page and the director told me I was supposed to be mad/sad/scared/whatever. Okay so it was a SF series pilot. Since when is that an excuse for correctable shoddiness in areas when should be regarded as essential to a dramatic medium. Im astonished the pilot sold the series. Or is the money also in the hands of technerds?',neg
'Its hard to imagine in this day and age how popular and how much of an impact a Norwegian immigrant and would be chemist had on the American public and how much of a national tragedy his sudden death in 1931 was viewed. But Knute Rockne was an extraordinary individual who both revolutionized and popularized college football and put a small obscure Catholic college on the map.<br /><br />Ive heard clips of Rocknes famous pep talks and it is uncanny how Pat OBrien got the voice and the inflection perfectly. In what turned out to be his career role Pat OBrien captures the integrity and fighting spirit that was Rockne. Rockne is assisted by well by Gale Page as Bonnie Stiles Rockne who complained about her home being a training camp for Notre Dame but never threw anyone out of her house.<br /><br />Rocknes first impact on football was as a player with Notre Dame not a coach. One fine day in the second half of a losing football game against heavily favored Army Rockne and team mate Gus Dorais played by Owen Davis used the forward pass as an offensive weapon. Before that football was simply a game where you just got bigger guys for your side and ran through the defense. Rockne didnt invent the forward pass but he popularized and football became a game of strategy as well as brawn after that. <br /><br />Rockne knew how to work the media also. Those well publicized pep talks of his were not just to inspire his players. They were well publicized and it was in a lot due to him that college football became a major sport in that Golden Age of Sports in the Roaring Twenties. <br /><br />Playing a small but key role is Ronald Reagan. As George Gipp the first player Rockne coached to achieve greatness Reagan not only got a good performance but forever after a name that was handy in his subsequent political career. That deathbed scene which Rockne swore was accurate became a Republican battle cry as many a GOP underdog went out to win one for the Gipper.<br /><br />I still remember a widely distributed photograph in 1981 that was one of the first of recovering President Ronald Reagan at Notre Dames graduation with his old friend Pat OBrien. Reagan always credited OBrien and Dick Powell of all the Warner Brothers stars of the period as the ones who were the kindest and most encouraging to a young player on the lot trying to make good.<br /><br />Notre Dame itself owes its prestige to Rockne. Its quite possible that Notre Dame would be an obscure small Catholic College without the reputation that football brought to it.<br /><br />Though George Gipp and the later famous backfield of the Four Horsemen certainly had their place in the sun it was Rockne who had the reputation. Its no accident that Warner Brothers was able to get Amos Alonzo Stagg Glenn Pop Warner Howard Jones and William Spaulding Rocknes contemporaries and coaches with great reputations in their own right to appear in Knute Rockne All American. It was there way of honoring the guy who was number one in their profession.<br /><br />I think more than football fans will enjoy Knute Rockne All American. Though you might become one after seeing the film.',pos
'Heres the good news first. Spirit is the most visually incredible animated film in current home theater release. The artwork and effects are revolutionary and I recommend that you give this movie a look by virtue of the visuals alone.<br /><br />And now for the bad news. I really mean it when I say that the animation is the only thing this movie has going for it. You may remember that Spirit got badly trounced by Lilo and Stitch last summer. The first person who argues that it was because Disney is more well-established and had better advertising can write me a four page long essay entitled Why Lilo and Stitchs Script Didnt Stink.<br /><br />For all the incredible new animation technology on display in Spirit the story is almost *astonishingly* dull. There is a lesson here and (needless to say) it doesnt just apply to animated movies. You can have the most mind-blowing visual effects ever to grace the eyes of a mortal but if your story is boring and more importantly we dont care about your characters its bad film-making. Simple as that. The animation is still mind-blowing; I just cant wait to see what somebody with more imagination does with it.',neg
'I come from Bangladesh and here C.C.Costigan is a goddess of awesome sex. All kidding aside a friend and I were awake in the middle of the night watching movies on the Encore: Action channel when we came across a series of sci-fi-esquire flicks. There was RoboCop 2 (not bad...not bad at all) ... then Judge Dredd (Stalone almost ruins his career) then a movie called Lethal Target. One would think the title Lethal Target could only be awarded to a really cool and really cheesy Rambo knock-off. But nay what is delivered is what I would like to call a Semi-softcore semi-pseudo action semi-sci-fi film ... actually I think I can say that this isnt even a film at all. If it wasnt for the main characters sheer hotness my friend and I wouldve turned off the movie as the opening credits rolled.<br /><br />I have a few questions to the people (I wouldnt even dare say professionals) who made this film. -One In the future why are they using the weaponry we used in 1999? Oh wait I get it its all that they could get their hands on... right???... well then.. why is the main character wearing what looks like a normal everyday linen shirt and a vest kinda like what people wore in the late nineties? .... oh ... I get it ... in space it MUST have been a fashion statement.... well then... WHYOH WHY does the main character pull out a 3.5 floppy disk at one point in the film so that she can upload some bullshit ?! wtf !? ...weve progressed so far that we have space travel but we still havent progressed past 1.44megabytes of space..?<br /><br />I guess Im just asking for too much.<br /><br />Question two Lets just say...that yes... this is a softcore porn. Then why is there only ONE real sex scene and why does it last for 2 minutes?<br /><br />I mean youre taking the REASON people are staying up in the middle of the night to see this crap (dare I say movie anymore?) ... and whittling it down to 2 minutes. Hell they shouldve just taken that sex scene and sold it to another porn movie and they wouldve STILL made more money off of this crap than they did.<br /><br />C.C.Cortigan is hot. And no offense to the actress but she acts about as well as I do. and Im mentally retarded and only have one testicle... (C.C. Cortigan...e-mail me ...well have lunch) I would write more but Ive run out of space.',neg
'Nick Cage is Gates a treasure hunter (oh excuse me... treasure protector whatever that means) who is descended from a long line of treasure hunters. One of his ancestors had been given a clue to the whereabouts of a huge treasure that our Founding Fathers most if not all Freemasons had decided to hide because they just didnt want to finance their Independence all that badly.<br /><br />The first clue turns out to be in a long-lost ship hidden in the Arctic. Gates and his crew consisting of financier Ian (Sean Bean) Movie Dork Riley (Justin Bartha of the immortal Gigli) and a couple of faceless lackeys enter the cargo hold of the ship. They immediately spill out tons of gunpowder all over the floor not that this is significant in any way. At last they find the clue (a skeleton is hovering over it) and it turns out to be a pipe with writing... on it. Sort of. Dont ask me to explain.<br /><br />Its a riddle and despite the fact that his expedition is clearly miffed at not finding the actual treasure Gates wanders around yammering to himself about the meaning of the riddle in this frozen cargo hold while the crew just stands around slack-jawed. I mean come on. Someone should have been a little vocal in their disappointment of coming all the way to the freaking Arctic and not finding anything interesting but they just stand there as Gates enters his own world solving the riddle.<br /><br />The next clue turns out to be on the Declaration of Independence. Ian decides to steal it. Gates is appalled. Various characters deliver gratingly obvious exposition (get used to it). All this leads to Ians lackey pulling a gun on Gates and the gunpowder going off in a big explosion. (oh thats why they spilled all the gunpowder! Huh!!) Ian and his henchmen make their escape and Gates and Movie Dork Riley walk nine miles in subzero temperatures to an Inuit village in order to stop them.<br /><br />To stop them Gates concludes after trying the FBI and Super Archivist Abigail Chase (Diane Kruger) Gates and Riley must steal it themselves. Riley then tells Gates in excruciating detail why they can not steal the Declaration because its so protected with metal and laser eyes and high tech security blah blah. Gates then tells Riley that theres an opportunity to steal it from the Preservation Room. Does Riley know what the Preservation Room is Gates asks? A place where they make jams and jellies? I am not kidding; thats the actual line. Bartha doesnt deliver it like a joke either. So Riley does all this research about the Library of Congress and the Archives and water and sewage fercryinoutloud but doesnt know what the Preservation Room is. This pretty much indicates what level this script is on.<br /><br />To make the rest of this short Gates does in fact make off with the D of I in a ridiculous break-in that could only happen in a movie. (I also hate the way they depict computer monitor technology in movies -- full of improbable and impractical graphics and fonts.) Abigail Chase ends up tagging along for conveniences sake and as an obvious love interest angle. At one point the three of them on the run from the law discuss all their plans really loudly in a clothing store surrounded by people.<br /><br />A series of clues and the kidnapping of Gates father played by a dyspeptic Jon Voight leads good guys and bad guys alike to a huge Indiana Jones fun-house located underneath New York City. Odd that the subway builders never found this thing. Gates and Gates Senior lead Ian off on a wild goose chase. Ian believes theyre trapped in a cul-de-sac and leaves them there. However after theyre gone Riley asks how theyre going to get out. Gates...<br /><br />... oh boy ...<br /><br />... presses a button and a door opens. No Im serious. A button like they might have on a vacu-flush lavatory in an office building. Good thing he knew where that was. Anyway after some more knob-twiddling they find this immense treasure room (remember this is all underneath Manhattan!) full of all sorts of historyish golden things. Riley gets to deliver a really stupid line. Again. And FBI officer Harvey Keitel forgives them arrests Sean Bean and allows the two chemistry-less leads to get married.<br /><br />For any viewer I think it would be hard to ignore all the exposition the leaps of logic and the stereotyped characters for very long. Though some of its exposition involves nice history lessons inserted into conversation at random moments. Id like more conversations like that in my life.',neg
'I have not yet decided whether this will replace Anaconda as The Worst Film I Have Ever Seen.<br /><br />Even if you ignore the dodgy accents low production values and appalling camera work this film has absolutely nothing going for it. I only went to see it as I had read the book and wanted to see how they would work the complicated plot into a 2 hour film.<br /><br />The simple answer is - they didnt. Characters appear with little to no explanation as to who they are and then proceed to play no valuable part in the narrative. Even the main characters act without reason so that by the time the film reaches its climax you dont care what happens to any of them.<br /><br />I can accept that books occasionally need to be rewritten to fit into films and that it is perhaps unfair to judge this film against the book it was adapted from. But after my friends and I came out of the cinema I had to spend most of the journey home explaining what was supposed to have happened.<br /><br />They even change the true meaning of the books title Rancid Aluminium by squeezing it into yet another piece of pointless voice over just so they can allow the film to have a cool title.<br /><br />A real mess of a film from start to finish.',neg
'The premise of this movie has been tickling my imagination for quite some time now. Weve all heard or read about it in some kind of con-text. What would you do if you were all alone in the world? What would you do if the entire world suddenly disappeared in front of your eyes? In fact the last part is actually what happens to Dave and Andrew two room-mates living in a run-down house in the middle of a freeway system. Andrew is a nervous wreck to say the least and Dave is considered being one of the biggest losers of society. That alone is the main reason to why these two guys get so well along because they simply only have each other to turn to when comforting is needed. Just until...<br /><br />Straight from the beginning of the film lots and lots of problems happen to them. Both of them get involved with crime Andrew suffers from paranoia and simply doesnt dare going out of the house. Dave is unsuccessful at his job and his colleagues dont treat him very well and with the respect he deserves. The amount of problems they face keeps increasing until that one day where they may have to face the inevitable and deal with it. This is just too much for them and they wish that everything would just go away... And of course that is exactly what happens.<br /><br />The rest of the story places Dave and Andrew in this world of nothingness. At first they are surprised and have problems understanding and dealing with the features of this crazy environment but later on they find out that they can do just about everything they want because it seems as if they are the only ones still left.<br /><br />Nothing features an incredibly small cast - in fact besides the first couple of shots from the film we only see Dave (David Hewlett) and Andrew (Andrew Miller) in the entire film. It is clear that in order to pull this off the cast has to be more than up for the task because in a world where nothing exists there is nothing that can distract the viewer in any way. Vincenzo has decided to use a reasonable amount of close-up head shots to make it more interesting and it actually works quite well. Director of Photography Derek Rogers also has a nice way of teasing the audience by withholding visual information especially at times where a character sees something and reacts to it but we dont see it right away.<br /><br />Obviously this cant be an event driven film and its not. Much of the action happens outside their house when they move around in the void. And thats where some of the most hilarious scenes take place especially in the case of when Andrew discovers a candy bar.<br /><br />Now one could be thinking: How does nothing look like? Well it looks like nothing indeed. The entire world of nothing is white... white no matter in what direction you look. This is the weakness of this film... After an hour or less its getting extremely boring to look at and there has to be events to make sure its more interesting to look at. Thank God there are some. For example at times when the two lads due to the properties of nothing are able to jump really high as if nothing is made out of... tofu (as Andrew claims). Its fun to see how they are instantly able to use nothing to become gods of their own little society.<br /><br />One of the best parts of the film is the set... Production designer Jasna Stefanovic has done a beautiful job in this film the house in which these two guys live is so unnaturally fun to look at still it seems right for these two to be living in a place like this. All in all the production design is with no doubt one of the most powerful aspects of this film at it really makes the film worth watching...<br /><br />However the very best part of the film is the acting. Both David Hewlett and Andrew Miller really look like the professional actors they both are. The camera is on them for every second of the film and as previously said there are just about no props in the film they are really on a bare stage. With plenty of character development and some decent one-liners clever dialogue (at times hilariously stupid) it all works to that end - and this really moves the movie away from the low-budget area to well-crafted handwork.<br /><br />Lets talk a little about the visual effects because they are definitely worth mentioning. Nothing features digital visual effects and prosthetics that equals any modern horror film. Theres a rather horrifying dream sequence in the film and although The Drews have milked that scene completely its still fun to watch. One of the best visual effects in the film is at the end where Andrew and Dave suddenly discover their powers in this environment - they have the abilities to wish everything away so what if they can do it the other way around and make things appear?<br /><br />Nothing is a bright and well-lit movie it really helps promoting the idea of them probably being dead (this is in fact one of their theories) but Nothing is a comedy and it slowly destroys its own theory. We dont know where they are or what has happened to them. We dont know if they will ever get out because the movie ends before we see anything like that. The ending by the way is not as good as it couldve been. Its rather easy to predict what is going to happen still the writers have thought up a few incidents that help make it a little more interesting and in the end its a reasonably satisfactory one.<br /><br />Take Hollow Man Kill Bill Cube Epoch and lots of other films and you have Nothing. It really is an amalgam of different styles still there is no other film (at least that I know of) Nothing is really like. For the people remembering the original Cube Production Commentary on its DVD may remember that Vincenzo Natali talked about how he came up with the story of Cube. He talks about him and André Bijelic having been room-mates at a time and they both were in this extremely dull room with no hope of getting out Nothing could very well be the screened version of the origin of the Cube story and to that end its almost like one of the Cube prequels.<br /><br />What can I say? I enjoyed Nothing it is a great movie and the different parts of the movie are extremely well-made with tons of intelligent ideas still I feel the movie is missing something and I have problems finding out precisely what it is... Maybe if we have a Nothing 2 I can answer that question. Nothing is a great film but not as good as I expected it to be.<br /><br />Final rating: 7.5 / 10',pos
'This stirring western spins the tale of the famous rifle of the early west that was coveted by one and all. James Stewart is the cowboy who wins the prized Winchester in a shootout only to lose it in a robbery. The story details Stewarts pursuit of the rifle and a certain man through the film. The rifle changes hands time after time as though the owner is fated to lose it through violence. The picture has plenty of action and suspense as Stewart closes in on his quarry. A great cast supports Stewart here namely Stephen McNally Dan Duryea Millard Mitchell John McIntire and Jay C. Flippen. Shelley Winters seems miscast here and the purpose of her role is rather obscure. Tony Curtis and Rock Hudson teen heartthrobs in later years have brief but good roles.',pos
'The funniest performance was by Shalom Harlow as Matt Dillons supermodel girlfriend. She was more interesting to me than all the lead actors. This movie got it all wrong; even the most dependable actress of the century Joan Cusask was not able to rise about the ridiculousness of the plot. I did enjoy hearing Macho Man by the Village People over the closing credits. The rest of the movie might have been tolerable if it were to rise to that level of energy.',pos
'I have seen nearly all the films of Kurosawa and dozens of other Japanese films as well. Compared to these other films this is a rather average to poor film. The plot features two warring brothers--neither one of which I cared much for--and it is very confusing keeping up with who is allied with who. The music and cinematography is pretty good but the special effects at times are terrible--rubber heads flying off with about the same realism as the average high school play! On top of these complaints the ending of the movie completely DESTROYS and UNDERMINES the entire picture. It turns out that the end isnt true but was completely fudged. Whats the point of this then? If you HAVE seen this film understand that there are MANY better films out there so dont give up!',neg
'This was one film i wanted to watch always when it released The promos were eye catching and Govinda in a negative role was a surprise<br /><br />But the film isnt that good<br /><br />It has lot of flaws<br /><br />The start is good and till the murder everything goes well but the film falls flat when the romance track starts between Govinda and Karisma and the songs that follow<br /><br />Then the twist about Govinda and Tabu being in love leaves more doubts and flaws and then How come Govinda turns into a rich criminal from a poor villager?<br /><br />The last flashback too is prolonged and also the entire clash between Govinda-Karisma and Tabu<br /><br />N Chandra disappoints Music is okay Bahot Khoobsurat stands out<br /><br />Govinda tries a negative role and does very well in it though he overdoes it too much at times Karisma is good but irritates at times with her cries Tabu is okay Nirmal Pandey still doesnt know the difference between loud screaming and acting rest are okay',neg
'I Love this movie! I know some people might say that it was not a great movie but I really disagree. The comedy is classic Mel Brooks style and the actors were superbly chosen. This was my first exposure to Cary Elwes and Dave Chappelle and what a first impression they made. Cary Elwes shines as Robin Hood the only British Robin Hood mind you. He has great comedic timing and the right attitude for this type of film. Dave Chappelle is obviously much bigger now but at the time this was his first movie and he did an outstanding job as Achoo. The characters were all very well planned out and all added their own little quirks to the movie. I highly recommend that you rent this movie and enjoy it with a nice bowl of popcorn and some close friends!',pos
'This film Blade Master may be cheap clumsy in appearance and it is sometimes but it shares thoughts on problems that are way beyond the era this film is set in. Ator is the chosen one that has to protect the earth against a terrible weapon that is compared in an unforgettable and unpredictable way to the atomic weapon. He goes through obstacles as a witful character who is just more than muscle power although he has quite is lot. I would say this aspect of the movie makes it surpass a film like Conan the barbarian which is the least I can say quite brainless. It doesnt diminish in any ways the great adventure movie that is Conan but it gives Ator his wholesomeness that he shares not with the barbarian. For a lower budget movie this film does good in terms of setting and the fights are most of the time believable. Zor the villain has with is prisoner throughout the film one of the most interesting psychological confrontation that gives tension to the movie even if Ator seems way too fit for the task to loose. <br /><br />What gives this movie that little extra are those scenes that may look quirky but worth of mention. The fight with the serpent god even though he is a gigantic puppet is well handled as the snake with good lightnings remains a silhouette and the fight is quite convincing. The movie climaxes in a most unusual way quite anachronic but breathtaking : the deltaplane sequence. The scene itself is not introduced properly read not at all where did Ator get that machine its pretty unconvincing but it leads to a really poetic and beautiful midair sequence that standalone is the culminating point in the movie elevating Ator in a place where few human fantasy heroes have been. <br /><br />If Blade Master is not among the great fantastic movies of all time is no surprise due to its lacks its a bigger surprise considering the philosophical way it chooses on the confrontation between good and evil the truth it speaks and the heart it shows that this movie is so unwlecomed. I suggest it for every fan of the genre and try take it seriously as an intelligent movie thats to be taken more seriously than it seems.',pos
'The dreams of Karim Hussain are to be feared. When the right hemisphere of his characters overpowers the left shocking images of blood dismemberment and various abominations are released. Religion wont save you nor will mother nature or your own family. Hussains dark poetry because thats what this film really is destabalizes all institutions of sanctuary.<br /><br />`Subconcious Cruelty is a current crowd pleaser on the horrorantasy festival circuit. The films opening meditation on madness is both well written and profound. The protagonists desire to profane the birthing process which brought him into the hell he inhabits unfolds with horrific and credible illogic. From here the film continues deeper into the subconcious and tackles mother nature. Hussain offers depictions of lusty pagan fertility and writhing mushroom madness. Nature is exposed as blood-drenched and violent in Hussains frightening enlightenment.<br /><br />`Subconcious Cruelty is disturbing to all and rewarding to those who see past the shock into the mature themes of life lust and madness this very worthy film explores. CJ Goldman deserves kudos for his special make-up as do David Kristian for unnerving sound design and Teruhiko Suzuki for score.',pos
'Theodore Rex is possibly the greatest cinematic experience of all time and is certainly a milestone in human culture civilization and artistic expression!! In this compelling intellectual masterpiece Jonathan R. Betuel aligns himself with the great film makers of the 20th century such as Francis Ford Copola Martin Scorcese Orson Welles and Roman Polanski. The special effects are nothing less than breathtaking and make any work by Spielberg look trite and elementary. At the time of its release Theodore Rex was such a revolutionary gem that it raised the bar of film-making to levels never anticipated by film makers. The concept of making not just a motion picture featuring a dinosaur but adapting an action packed thrilling detective novel co-staring a talking dinosaur with a post-modern name such as Theodore and an existential female police officer changed humanity as we know it. The world could never be the same after experiencing such magnificent beauty. Watching Theodore Rex is much akin to looking into the face of God and hearing Him say you are my most beloved creation. This is one of the few films that is simply TO DIE FOR!!!',pos
'This is one of the worst movies Ive ever seen. I saw it at the premiere at SXSW and was extremely disappointed. The director knew little about John Lennon and even said as much at the premiere. This is a drama but people were laughing throughout at how cheesy the film was. Thats never a good sign. The only saving graces were Dominic Monaghan and Jason Leonard as Liviens roommates/bandmates. They were funny while the rest of the movie took itself waaay too seriously. The cheesy dropping of Beatles lyrics was just absurd. The soundtrack was excellent however and was probably the best part of the movie. Unless youre one of those crazy rabid Dominic Monaghan fans dont bother with this one.',neg
'I was expecting a lot better from the Battlestar Galactica franchise. Very boring prequel to the main series. After the first 30 minutes I was waiting for it to end. The characters do a lot of talking about religion computers programming retribution etc... There are gangsters mafia types who carry out hits. However Caprica doesnt have the action of the original series to offset the slower parts.<br /><br />Let me give you some helpful advice when viewing movies: As a general rule if there is a lot of excessive exploitive titillation then you know the movie will be a dud. Caprica has lots of this. The director/writer usually attempts to compensate for his poor abilities by throwing in a few naked bodies. It never works and all it does is demean the (very) young actresses involved and I feel sorry for them. Directors/writers who do this should be banned from the business.<br /><br />If you want to be bored for an hour and a half by all means rent Caprica. Theres (free) porn on the Net if you really want to see naked bodies. Otherwise move along nothing to see here.',neg
