@relation imdb-sentiment-2011-weka.filters.unsupervised.instance.Resample-S1-Z50.0-weka.filters.unsupervised.instance.Resample-S1-Z10.0-no-replacement

@attribute Text string
@attribute class-att {pos,neg}

@data
'A surprisingly effective thriller this.<br /><br />David Duchovny and Michelle Ensign Ro Forbes are a successful professional couple he a writer she a photographer. Forbes is desperate to move to California and in an act of compromise Mulder agrees to the move on the condition that along the way they visit sites of historical interest concerning famous serial killers. His idea: he writes the words she takes the pictures with the end result a bestselling coffee table book that will set them up for life. To help finance the trip they decide to car share and advertise the fact. As their bad luck would have it Brad Pitt sees the advert and shortly after killing his landlord he and his girlfriend Juliette Lewis meet the writer couple and begin their cross country trek. Inevitably mischief ensues.<br /><br />Pitt is outstanding as the genuinely chill inspiring Early Grayce and is capably backed up by Lewis playing her customary white trash character that seems to be her default setting. Duchovny and Forbes make for a convincing double act too and as events spiral out of control you as the viewer are sucked into their plight and can feel the tension ratcheting.<br /><br />Intelligent sinister and beautifully shot this deserves recognition beyond its current status. A top movie.',pos
'...the last time I laughed this much. Its a testament to the talent of Rowan Atkinson that he has managed to create a comic character with several layers and a clearly defined personality - without hardly ever speaking a word. The whole success of the program rests on Atkinsons shoulders but he carries it with ease. Despite the fact that the show only ran for one season anyone even vaguely in touch with pop culture recognizes the rubber-faced social tard so great is the talent and effort put into the performance. At times exasperating at times lovable Mr Bean is an innocent unlucky chap who also happens to be evil incarnate. The brilliance of this character cannot be put into words you have to see for yourself.<br /><br />The show gets almost too depressing at times like in the infamous New Years Eve sketch or when Bean celebrates his birthday by going alone to a restaurant offering himself a congratulatory card signed by himself and being served a stake he doesnt quite fancy. Still there are times when you cant help but feel impressed by the inventive methods by which Bean gets himself out of trouble like when he disposes of said stake in numerous clever-ish ways or when he changes into swimming trunks without taking his trousers off first! Whatever your reaction to Bean and his unorthodox lifestyle youre bound to throw fits of laughter while watching. <br /><br />Finally Id like to point out that although Bean is classified as a program for children it is just as enjoyable for any grown-up with a sense of humour. Because the more adult jokes will go over the heads of the little ones and the intelligent slapstick (yes there is such a thing) is funny no matter what age you are Bean is the truest definition of a family show. This is justly a classic and it always brightens up my day.',pos
'I first heard of this one while searching the Net for reviews of another Italian giallo/horror effort the contemporaneous THE PERFUME OF THE LADY IN BLACK (1974; whose R2 SE DVD from Raro Video by the way I recently acquired)  where its referenced as being in a similar vein but also just as good. Having watched FOOTSTEPS for myself now I can see where that reviewer was coming from  in that both films deal with the psychological meltdown of their female protagonist. Stylistically however this one owes far more to Art-house cinema than anything else  in particular the work of Alain Resnais and Michelangelo Antonioni (and specifically LAST YEAR IN MARIENBAD [1961] and THE PASSENGER [1975] respectively); accordingly some have accused it of being deadly boring  an epithet often attached to such pretentious (read: cerebral) fare! <br /><br />Anyway the film involves the quest of a woman (Florinda Bolkan) to determine her movements in the preceding three days  of which she seems to have no recollection. Following a series of cryptic clues she travels to the mythical land of Garma (nearby locations then bear the equally fictitious names of Muda and Rheember)  where she encounters several people (including Lila Kedrova as an aristocratic regular of the resort) who ostensibly recall the heroine staying there during her blackout! Most prominent though are a young man (Peter McEnery) and a little girl (Nicoletta Elmi from Mario Bavas BARON BLOOD [1972])  the former always seems to happen on the scene at propitious moments while the latter apparently confuses Bolkan with another woman (sporting long red hair and a mean streak!).<br /><br />While essentially a mood piece this is nonetheless a gripping puzzle: inevitably vague events transpire at a deliberate pace  and where much of the films power derives from the remarkable central performance (which can be seen as an extension of Bolkans role in the fine Lucio Fulci giallo A LIZARD IN A WOMANS SKIN [1971]). However theres no denying the contribution of cinematographer Vittorio Storaro (who provides any number of sweeping camera moves and an effective color scheme  adopting orange/red/blue filters to create atmosphere and coming up with a saturated look for the disorientating bizarre finale) and Nicola Piovanis fitting melancholy score (the composer is best-known nowadays for his Oscar-winning work on Roberto Benignis Holocaust-themed tragi-comedy LIFE IS BEAUTIFUL [1997]).<br /><br />With this in mind its worth discussing how FOOTSTEPS was presented in the version I watched: well being apparently hard-to-get in its original form (I cant be sure whether its uncut here or not except to say that the film ran for 89 minutes while the IMDb  lists it at 96) this edition is culled from a fairly battered English-language VHS (the dubbing is surprisingly good given the international cast) with burnt-in Swedish subtitles to boot (besides the DivX copy froze for a few seconds at a crucial point in the story around the 82-minute mark)! Still we do get a welcome bonus i.e. a 9-minute Highlights From The Soundtrack in MP3 format.<br /><br />I realize I havent yet mentioned the moon mission subplot to which Klaus Kinskis presence is restricted: incidentally around this same time he had a similarly brief but pivotal role in another good arty thriller with sci-fi leanings (and also set in a distinctive location)  namely LIFESPAN (1974). As I lay watching the film I couldnt fathom what possible connection this had with the central plotexcept that Bolkan mentioned a recurring dream about a movie she had once seen though not through to the end called Footsteps On The Moon (a somewhat misleading alternate title for the film itself)  amusingly she at first recalls the picture as being called BLOOD ON THE MOON (which of course is a classic 1948 Western noir with Robert Mitchum and directed by Robert Wise!). That said I took this diversion in stride as merely one more outlandish touch to the film (given also Bolkans former employment as a translator at a conference discussing Earths future)  and certainly didnt expect the astronauts to turn up on Garmas beach at the very end to pursue the female lead where the sand then turns ominously into the moons surface! <br /><br />The films plot will probably make more sense on a second viewing  though to be honest this is best approached as a visual/aural experience and one shouldnt really expect it to deliver a narrative thats in any way clear-cut and easily rationalized! For the record the only other Bazzoni effort Id managed to catch prior to this one was the middling straight giallo THE FIFTH CORD (1971) starring Franco Nero (which I had recorded off late-night Italian TV); some time ago I did get hold of his Spaghetti Western rendition of Carmen titled MAN PRIDE AND VENGEANCE (1968)  also with Nero and Kinski  as a DivX (after Id already missed a matinée broadcast of it)but the conversion had somehow proved faulty and consequently the disc wouldnt play properly!',pos
'This movie started off well enough sticking to the mood of the book fairly well even if the acting was not top notch. The soundtrack was torturously bad. Saxaphone and electric guitars? It was gratingly incongruous. The female singer was positively dreary! In the second half of the film the story takes a decidedly darker turn. Too dark for Austen. Northanger Abbey is made a dark and scary place whereas in the book it was disappointingly tame and modernized to Catherines eyes.<br /><br />Who in the heck is this Marchioness with the ghastly makeup and wig? A totally extraneous and unnecessary character.<br /><br />One of the key elements in the book is the General is not a Gothic monster like the characters in Catherines books. His monstrosity is far more complicated in his oppression of his childrens spirits and his treatment of Catherine based on money concerns alone. He does not lock up his wife or kill her but he does send Miss Morland on a 70 mile trip alone in a hired carriage with not enough money to pay her way home. Only her friend Miss Tilneys thoughtfulness in handing her some money on the way out the door saves her from being stranded. This whole point gets seriously muddled in the film. They make the General too dark from the outset.<br /><br />Peter Firth should have not sung! This part was painful to watch. His depiction of Tilney wasnt too bad but it was a shade dark in places. Henry Tilney of the book made sport of Miss Morlands imagination on trip to Northanger but he was never dark. Firth would have benefited from better direction. The young lady who played Isabella needed a better acting coach. John Thorpe was appropriately odious. The striped waistcoat and coattails combo he wore was ghastly! It certainly fit his character.<br /><br />I think the film would have fared much better with a completely different soundtrack. It cast an oppressive pall over the entire movie. If I watch it again it will be with the sound OFF and subtitles on. Perhaps I would give the film a 4 then.<br /><br />The sound quality of the DVD was quite poor. The picture quality was not much better. This is glaringly noticeable on a digital television.<br /><br />When I think of what this film could have been I think of Persuasion with Amanda Root and Ciaran Hinds.',neg
'Maybe the best part of the show is the fact that it creeps up right after Conan OBrien and Late Nights fans are all of a sudden unsuspectingly watching Carsons show. Carson Daly cant hold a candle to Leno Letterman OBrien or any other late night talk show host and Last Call seems to miss more than hit in this hit and miss genre. The shows only redeeming quality is that its so short. But I wouldnt call it crap. Carson Daly is sincere and doesnt hide the fact that his show isnt great(that honesty is actually helpful here) while some of Last Calls skits and material seem to be stolen they still find the mark sometimes. Actually some of Carsons montages have been quite entertaining and the skits occasionally have their moments of decent comedy.<br /><br />As an interviewer Carson is okay even with only one guest not exactly late night material but still above the level attained by a high school AV team. However he doesnt have the quick wit that makes Conan so hilarious. I do not like his musical guests but thats more because I am not a fan of that kind of music so Im not holding it against him.<br /><br />On to the house band. I dont know Joe Firstmans band and wouldnt compare them to the CBS Orchestra the Tonite Show Band with Kevin Eubanks or the Max Weinberg 7. Even Cleeto and the Cleetones are better. But Firstmans band mates do still the show in my opinion. Especially the Alto Sax player that sometimes shows up (he has long dark hair and sunglasses and is always playing in the upper register) if anything watch the show for him I do.<br /><br />In summary this show isnt even worth a full bag of kibble n bits. But it does have an audience and appeals more to the younger mtv generation. If you dont have cable and are up at 1:37 am there really isnt much more to choose from and surprise surprise there is worse out there in that time frame. So if youre waiting for Poker After Dark to come on 30 minutes of Last Call wont kill you during the wait.',neg
'A strong pilot this two-hour episode does an excellent job of setting up the characters and background for Enterprise the prequel to the original Star Trek series. It stumbles a few times into Trek convention and cliché--candy-colored space strippers never seem to go out of style and I can already foresee snickering references to Tpol as Seven of Vulcan--but the ensemble looks strong the characters are well-drawn and one can already see hints that this particular crew will have to be more resourceful in different ways than those of earlier (later?) series. Scott Bakula hits the right note as a captain with Kirks brashness and daring but without his smugness and swagger and I look forward to the ways in which the series will feature the engineer weapons master and communications officer (not just a glorified phone operator anymore!) as supporting players. The writers seem to have picked up on the one big mistake made in Star Trek: The Next Generation Deep Space 9 and Voyager: Instead of starting with a big ensemble cast and giving characters short shrift its starting with a smaller core of characters to which a little more variety can be added later--which I hope happens because after about a half-dozen episodes more variety will be needed.',pos
'This movie is nothing short of a dark gritty masterpiece. I may be bias as the Apartheid era is an area Ive always felt for. But Id say it ranks right up with Cry Freedom and Cry the Beloved Country. Sadly up until a few days ago Id never even heard of this movie. Inside is one of the most underrated films of all time probably because it was a small film company Id never even heard of it before. Eric Stoltz one of my favorite actors anyway is believable and dramatic Nigel Hawthorne plays his dastardly role well. Do not look for humor in this film there is none. It is real savage and gritty to the last and to the sensitive Id say bring a box of tissues. But movies as great as this make you wonder why is it that the greatest films are often never heard of?',pos
'...but this just isnt working and I am surprised to see how many people consider it good. On what grounds? There are some loose hints here and there but the whole material is self-indulgent and unconvincing. Lynchs movies are generally intriguing because they generate a sense of confusion and yet are very playful when doing that. There is some visual sense there are some subplots characters ideas etc. But this is dull and yes pointless. Because whatever there is to explore is either to small either too far-fetched or simply told before in a superior manner. Its just Lynch exploring DV nothing more so it should be treated like this. 1/10',neg
'Fever Pitch has many of the clichés we have come to identify with Hollywood romantic comedies: a relationship between two people with little in common the secret hes been hiding that she discovers the inevitable breakup and the very public  well I wont go any further but you get the picture. In spite of its predictability it works especially if you love baseball as I do though Im not quite as obsessive as Ben Wrightman a Boston schoolteacher played by Saturday Night Live comedian Jimmy Fallon.<br /><br />Adapted from a novel by Nick Hornby by veteran screenplay writers Lowell Ganz and Babaloo Mandel Ben is a lifelong Boston Red Sox fan whose Uncle gave him season tickets when he was seven years old and hes been kind of stuck emotionally at that point all of his life to the detriment of his relationships with women. Ben is not just a fan but a fanatic who travels to Fort Meyers Florida each winter for the Red Sox Spring Training games and never misses a home game during the regular season. His family does not consist of parents or siblings but the fellow groupies who attend each game with him and his bedroom is not a place to sleep but a Red Sox museum to visit.<br /><br />When he falls for business consultant Lindsay Meeks (Drew Barrymore) he is threatened with the possibility of having to grow up but Ben is not quite ready to do that. He would rather attend the Yankee series than go with her to Baltimore to meet her parents or to go to Paris with her and miss the Anaheim series. It takes his relationship being on the verge of dissolving for him to stop and think about his priorities especially when a pint-size Dr. Phil wannabe asks him You love the Red Sox but have they ever loved you back? While the premise of Fever Pitch is that some things are more important than baseball (perish the thought) you would never know it from the way things turn out. Of course to any one familiar with the history of the Boston Red Sox it is a team that will break the hearts of its most die hard fans -- but this is 2004 the year the curse of the Bambino came to an end and as the Red Sox move to a new level Ben might just do the same. Both lead performances are excellent and the Farrelly Brothers even manage a pretty gross gag. While Fever Pitch will never be mistaken for an art film it is a joyous romp that will have to go down as one of my guilty pleasures. Go Blue Jays!.',pos
'In an interview David Duchovny said he hasnt been able to watch even the first hour of this film - and neither should you. The scene where he asks the owner of a house where a murder was committed if he can look around - change the name he gives and he could had lifted his performance from just about any episode of the X-Files. Hes on autopilot for the whole film. Brad Pitt overacts appallingly.',neg
'The sequel to the ever popular Cinderella story reminded me somewhat of what they did with one of the Beauty & the Beast movies. Its basically three short stories rolled into 1.<br /><br />OK the mice are adorable (I love Gus! Hes sooo cute!) and Lucifers awesome (as usual). I liked some of the newer characters as well (Pom Pom was adorable and I did like Prudence.). Still the storyline was somewhat limited but still very cute. So I vote 7/10.',pos
'*THIS REVIEW MAY CONTAIN SPOILERS... OR MAYBE NOT. THE WARNING IS THE SAME FOR ALL*<br /><br />Dang it. Just when I thought that SCIFI Channel had used all of its ridiculous ideas for movies they give us THIS. Actually the plot itself its nothing we havent seen in movies like Snakes On A Plane Deep Blue Sea etc... That means a monster/animal/menace of some kind is lurking in a close environment threatening a bunch of people. In this case an alien in a train. Wow.<br /><br />I must say that when I first saw this thing on cable I couldnt stop laughing. No SCIFI film had prepared me for this; it was so incredibly pathetic I couldnt believe it! The actors are all a bunch of stereotypical-genre characters. But since theyre not so famous (to say the least) I wasnt expecting much of them. Except Diamond Phillips. No comments there but I think the guy was desperate to find a job. The problem was something called special effects horrible even for SCIFI Channel standards. That model/toy they made us believe it was a real train (not to mention the model/toy helicopter bigger than a trains wagon) the meteor coming HORIZONTALLY from space the baby alien (a sock puppet and I aint kiddin) the regular aliens who looked pretty ugly... while they were static; when they started moving it was awful the explosions (the terrorist blew up LITERALLY! And what about the exploding helicopter! Just how many barrels of gas was that thing carrying?) the insane mathematics used (they couldnt even solve a school problem right!)... And I wont talk about that doomsday-like ending by that time I didnt know if to keep laughing or to start crying. If I remember right I did both.<br /><br />Its an ideal movie to have a good laugh alone or with friends. But be warned; its so ridiculous at SO MANY levels... and you need a heck of a lot of suspension of disbelief...',neg
'Critics need to review what they class as a quality movie. I think the critics have seen too many actions films and have succumbed to the Matrix style of films. Europa is a breath of fresh air a film with so many layers that one viewing is not enough to understand or appreciate this outstanding film. Lars von Trier shows that old styles of filming can produce marvellous cinema and build drama and tension. The back projection effect he uses during the film arouses and enhances the characters and the focus of the conversation they are having. Other effects he uses such as the colour and black and white in one scene much like Hitchcock and the girl with the red coat grabs attention and enhances the drama and meaning of the scene. The commentary is superb and has a hypnotic effect again maintaining the focus on the central characters in the scene and there actions.<br /><br />I could talk about the effects more but I think you all would agree they push this film into a category of its own and really heighten the drama of the film. A film to buy if you dont own already and one to see if you have not.<br /><br />10/10 Dont miss this artistic noir film from one of the great film directors.',pos
'Dan the widowed father of three girls has his own advice column that will probably go into syndication. After his wifes death he has taken time to raise his daughters. Having known no romance in quite some time nothing prepares him for the encounter with the radiant Marie at a local book store in a Rhode Island small town on the ocean where he has gone to celebrate Thanksgiving with the rest of his big family. After liking Marie at first sight little prepares him when the gorgeous woman appears at the family compound. After all she is the date of Dans brother Mitch.<br /><br />It is clear from the outset that Dan and Marie are made for one another and although we sense what the outcome will be we go for the fun ride that Peter Hedges the director wants to give us. Mr. Hedges an author and screenplay writer on his own has given us two excellent novels Whats Eating Gilber Grapes and An Ocean in Iowa and the delightful indie Pieces of April which he also directed. Its just a coincidence that both movies deal with families during Thanksgiving reunions.<br /><br />The best thing in the film was the natural chemistry between the two stars Steve Carell and Juliette Binoche. Mr. Carell in fact keeps getting better all the time. In many ways he remind us of Jack Lemmon in his take of comedy and serious material. What can one say about Ms. Binoche an intelligent actress and a bright presence in any film. She proves she is right up to doing comedy convincing us about her Marie.<br /><br />The only sad note is the waste of talent in the picture. John Mahoney Diane Wiest Norbert Leo Butz Jessica Hecht Emily Blunt Allison Pill Amy Ryan have nothing to do. They just serve as incidental music for decoration. Dane Cook who is seen as brother Mitch fares better because he gets to recite more lines than the others.<br /><br />Dan in Real Life is a delightful film that will please everyone.',pos
'My thoughts on the movie 9<br /><br />It was not good not good at all. Visually it was great. I was pleased with the pacing the camera angles etc. However the characters? eh kinda bland. Plot? It sucked.<br /><br />This movie seemed more new age crap than anything else. Organized religion is presented as cowardly and fearful. Science isnt portrayed any better. It creates a monster weapon that kills everything... but souls have the power to destroy monsters and bring life? Really?<br /><br />Thats something that bites my ass a bit too. Here we have a CGI movie... created with science... and theyre using it to give us the message that science will destroy the world while promoting the idea that spirituality will save us? At least they had the decency to have one of the characters ask<br /><br />Okay so now what? (or something similar). I couldnt hear it too well because of the crowd immediately getting up and making a break for the exit. It was a okay... it was just barely entertaining enough to sit here for the entire movie but now lets get out of here as fast as possible! type of exit.<br /><br />This is one of those movies where you cant think if you want to enjoy it. Just look at the visuals and nod your head prettily. Any thought as to whats the point of that? will suck you out of disbelief and make you eye the exit sign with longing.<br /><br />Okay... SPOILERS follow.<br /><br />So basically a scientist creates the Machine that is capable of creating other intelligent robotic life. Evil humans use it as a weapon. However the scientist realizes that he is also at fault. He gave the Machine his intellect but didnt give it his heart. <br /><br />The Machine goes Skynet on humanitys collective ass and wipes out all life on earth finally slowly powering down. However the scientist manages to survive and create walking sock-puppets. Each one containing a piece of the scientists soul.<br /><br />The last one #9 wakes up not knowing anything about the world. He sees a strange device nearby and picks it up. He meets up with another like himself #2. <br /><br />Well #2 gets captured by a last surviving robot of the Machine. #9 finds more like himself ands sets off to rescue #2. <br /><br />They succeed.<br /><br />#9 notices that there is a matching hole that fits the device perfectly. He inserts it and the Machine comes back to life... pulling out #2s soul in the process.<br /><br />The movie then continues with action scenes with #9 trying to rescue his soul-yanked compatriots. <br /><br />They eventually succeed and destroy the Machine. They release the souls of their fallen friends who go up into the clouds. It then rains and we see life returning back to the planet.<br /><br />Hunh?!?<br /><br />That makes no sense. None at all. Why the heck did the scientist want to split his soul into 9 homunculi? What did it accomplish? Were they created to stop the machine? Everything is dead! The machine was dead! Why bother?!?<br /><br />Why did he expect nine little critters to succeed when nothing else had? Why not create a second intellectual machine but with a soul to fight the first.. at least that would have seemed like it would have had a reasonable chance at success.<br /><br />Why did they have to have their souls sucked into the device by the Machine and then destroy the Machine and then release the souls in order to bring life back to earth? Why not just wait for the machine to power down and bring life back without all the rest of the insane steps?',neg
'After reading the book Heart of Darkness the movie did not do it justice. The movie puts the book to shame and anyone who has not experienced the book would frown upon the story and plot because it was portrayed so poorly by the movie. In the film the characters and set were just some of the let downs that occurred in the movie. The director left out so many important and interesting aspects of the book that made it one of the best literary works ever made.<br /><br />Of course any book is better than the movie but these werent even comparable. Joseph Conrad as a writer was brilliant in vocabulary and the cleverness of the written word. The movie doesnt even start to show any of this. Some of the very important and influential scenes from the book were completely left out like how Kurtz was not in the boat when he died. Also when Marlow went to deliver the news to Kurtzs intended she reacted differently in the movie rather than the book. Another major difference was that Marlow saw the picture of the lady that was blindfolded at the end of the movie not at the beginning like the book. This was influential on how the audience perceived Marlow and the movie totally messed that up.<br /><br />The book was so fine tuned on what every location looked like but the scenery in the movie was a let down. There was a bunch of cheesy fake backgrounds and to compliment a bunch of bad actors to go along with it. There was one exception to the awful actors and that would be Isaach De Bankolé who played Mfumu. His character was depicted the best. Though the movie wasnt that great I still would recommend it ONLY if you have read and understood the book very well. That way you can see what the differences are in the movie and book and contemplate them. If you have not read the book I do not recommend the movie because it is a boring lifeless mess. I loved the book so you should definitely read it and enjoy it.',neg
'I have no idea who these others are but this movie is plain awful. They have to prop up Joe Pesci when he is a minor character. Bait and switch movie just like the studios did with Adam Sandler and Jim Carrey etc. The DVD I watched states this obscure gem revolves around JOe Pescis MOB character who is a hothead that start a war etc. etc. Joe plays the part of Joe he does not even carry a gun plays a whimpy character and gets SPOILER - (whacked). So much for the movie revolving around Pesci. The only halfway memorable scene was a bad attempt at comedy when they passed gas while waiting for a score. If you watch this movie after reading this I warned you. Please stop and do not lose 87 minutes of your life.',neg
'Deepa has again tried to bravely bring out a subject that no one wants to talk about. The story line is OK cinematography is outstanding screenplay and acting are way below average. I guess the blame is to the citizens of Uttar Pradesh in India from where her original set was destroyed in 2000. This resulted in a totally different cast I just wonder what a spectacular movie it would have been if it had the original Shabana Azmi Nandita Das and Aamir Khan. The current actors Lisa Ray (whos just good for squirming in Bombay Dyeing bedsheets) and John Abraham are pathetic need basic lessons in acting. Seema Biswas Raghubir Yadav and Kulbushan Kharbabda have saved the movie as much as they can. The kid had done an outstanding job. The editing and the flow of the movie is also not something you would have expected from Deepa. Great subject sends out a strong message about a practice which is still pretty rampant in rural India but falls short of the standards Deepa set for herself in Fire and Earth. Watch it once...when its on DVD dont bother paying $10 to see it....well its out beats the average Hindi movie any day',neg
'Theres nothing wrong with softcore but this one is pretty clinical - lots of nudity but its all fake (of course its always fake - its a movie but you know what I mean). Theres no sexuality or erotica its all random nudity and poor acting of lust and sex with each other.<br /><br />Part of it is of course your personal preference. These women clearly have some body issues with their piercings tattoos and silicon - not to mention that overly plastique & leathery look so if thats your thing - great you get to see all that here.<br /><br />I dont think anyones expectations are very high when looking at a movie title such as this but for many people it would be pretty much like looking at cyborg fembots ... they almost seem real but its really more creepy.',neg
'From the first to the last scene this film is made very realisticallyeven too realistically that sometimes we cant see details in night scenes(its dark as real night)in the desert(sunshine is so strong as in real desert). <br /><br />Script and actors play are also very realistic. Shots and episodes are edited not to show things and events effectively to explain them oras many Hollywood films do to entertain viewers. Editing here is to represent the events as if they really happened in Afganistan. Camera is set sometimes far from dying solders even the moment when the main character Major Bandura is shot and killed.<br /><br />Such method reminds me of masterpieces of Italian neo-realism. And the construction of the story here is based on the same principles as Paisàor The Bicycle Thief--chronological series of true to life episodes and a few pathetic moments which at first seem to be sudden and illogical but have inner reasons.<br /><br />I think the inner reason of Major Banduras suicidal death is religious emotion--Repentance for innocent peoples death(not only his accidental killing of family in the village but also death of solders under his command).He is not depicted as a eager believeron the contrary he is depicted as tactful and responsible officer.Exactly for this reason his last decisions(to go back to the destroyed village and to turn his back to an armed boy whose family he killed)seem an act of Repentance. <br /><br />The Russian Orthodox choral which sounds at the end(Evening Sacrifice)is another contextby which all the film can be seen from this point of view.',pos
'Ive long heard that to get their start in legitimate films many behind-the-camera types work on porno films.<br /><br />The people who produced and directed this monstrosity stayed too long.<br /><br />Poorly paced staged and written it uses a lot of perfectly good talent (Diehl Dorn Eggert) badly.<br /><br />Much sexual activity is teasingly implied here by the brassiere-popping host to the alien creature but it never crosses the line...<br /><br />Youll still want to shower afterwards though.',neg
'Frank Langella steals my heart in everything he has ever been in! I love watching him!! i was 10 yrs old (1979) when i seen him for the first time.i eagerly await each and everything hell be acting in. hopefully one day i can see him in person. hes very hypnotic and mysterious and that voice is commanding and strong! he is very attractive even now at 65 he is absolutely stunning!!!! In my opinion he is the greatest actor ive ever seen! i adored him in Dracula ( along with a lot of other girls out there) and in god created womanhouse of DJason and the argonauts and many more. i thought he was genius!!!!!! cant wait to see him in good night and good luck',pos
'A Frank Capra WONDERS OF LIFE film.<br /><br />Keeping the blood pumping through our veins is the responsibility of hardworking HEMO THE Magnificent.<br /><br />In the mid-1950s AT&T and Bell Science teamed with famed Hollywood director Frank Capra to produce a series of CBS television science films to educate the public about the Universe around them. A far cry from the dreary black & white fodder so often foisted off on young scholars the Capra films would both instruct and entertain with lively scripts and eye-catching visuals shown in Technicolor. The four films - OUR MR. SUN (1956) THE STRANGE CASE OF THE COSMIC RAYS (1957) HEMO THE MAGNIFICENT (1957) THE UNCHAINED GODDESS (1958) - quickly became schoolhouse favorites where they were endlessly shown in 16mm format.<br /><br />The star of the series was Dr. Frank C. Baxter (1896-1982) an affable English professor at the University of Southern California. This avuncular pedagogue proved to be the perfect film instructor genially imparting to his audience the sometimes complex facts in a manner which never made them seem dull or boring. Dr. Baxter who won a Peabody Award for his achievements continued making high quality instructional films after the Capra quartet were concluded.<br /><br />HEMO THE Magnificent which was produced written & directed by Capra relates the story of the human heart and blood circulation system using animation and gentle humor. Film star Richard Carlson appears as the Fiction Writer energetically helping Dr. Baxter tell Hemos tale.<br /><br />Movie mavens will recognize Sterling Holloway as part of the TV production crew and the voices of Marvin Miller Mel Blanc June Foray & Pinto Colvig as various cartoon characters all uncredited.<br /><br />The devotional Scripture which begins the film is completely in tune with the tenor & tone of the production.',pos
'Let me begin by saying that there is no bigger fan of the original Lonesome Dove than I. Both the Pulitzer Prize-winning book and the towering mini-series adapted from it stand alone in my experience as moving dramatic believable and engrossing works. There is no comparison between Lonesome Dove and any Western film- at least not since the legendary collaborations of John Ford and John Wayne. It was with real reservations that I sat down to watch this new mini-series what with McMurtrys non-participation and the missing original cast members. After watching the first episode it was clear that this is no Lonesome Dove. In almost every measurable way this sequel falls short of the original. But so what? I wasnt expecting it to measure up. Taken as an effort of its own this film is engaging entertaining and of a very good quality. If it were done as a new story not as a sequel to Lonesome Dove there is no question in my mind that it would not have received as many negative ratings. Jon Voight did a creditable job as Call Barbara Hershey was a terrific Clara and the new characters like Gideon Walker and Agostina Vega were well rendered and believable. Louis Gossett jr. deserves special mention as the horse wrangler Isom Pickett. The film made me care about the characters and I dont ask any more than that from an actor. it is unfortunate that this worthy effort stands in the shadow of its predecessor- it is worth viewing in its own right.',pos
'Oh my god! The Beeb hit a new low with this gutless act of political correctness A mixed race family living in Birmingham with a disabled kid thrown in for good measure. Whoever commissioned this tripe should be hunted down and thrown to the dogs. The usually funny Jasper Carrott is about as funny as piles in this show and dont get me started about the others. They have the timing and subtly of a Nuclear bomb. I only hope comedy will get better but with the likes of Little Britain and Catherine Tate about I severely doubt this. I think youd be better off getting the box set for a decent comedy from yesteryear such as Fawlty Towers or Bottom if you want a laugh.<br /><br />BAN THIS SQUEAKY CLEAN RUBBISH!',neg
'Once upon a time in a castle...... Two little girls are playing in the gardens castle. They are sisters. A blonde little girl (Kitty) and a brunette one (Evelyn). Evelyn steals Kittys doll. Kitty pursues Evelyn. Running through long corridors they reach the room where their grandfather sitting on an armchair reads the newspaper. Kitty complains about Evelyn while Evelyn is looking interestedly at a picture hanging on the wall. Evelyn begins to say repeatedly: I am the red lady and Kitty is the black lady. Suddenly Evelyn grabs a dagger lying nearby and stabs Kittys doll and then cuts her (the dolls) head. A fight ensues. And Evelyn almost uses the dagger against Kitty. The grandfather intervenes and the worst is avoided.<br /><br />Later on their grandfather tells them the legend related to the picture hanging on the wall in front of them in which a lady dressed in black is stabbing a lady dressed in red:<br /><br />A long time ago a red lady and a black lady lived in the same castle. They were sisters and hated each other. One night for jealousy reasons the black lady entered the red ladys room and stabbed her seven times. One year later the red lady left her grave. She killed six innocent people and her seventh victim was the black lady. Once every hundred years the events repeat themselves in this castle and a red lady kills six innocent victims before killing the black lady herself.<br /><br />The grandfather ends his tale by saying that according to the legend sixteen years from now the red queen should come again and kill seven times. But he assures them that this is just an old legend.<br /><br />Sixteen years pass.....<br /><br />This is the very beginning of the film. There are many twists and surprises in the film. Its better for you to forget about logic (if you really analyse it the story doesnt make sense) and just follow the film with its wonderful colors the gorgeous women the clothes the tasteful decor the lighting effects and the beautiful soundtrack.<br /><br />Enjoy Barbara Bouchet Sybil Danning Marina Malfatti Pia Giancaro among other goddesses. Theres a nude by Sybil Danning lying on a sofa thats something to dream about. And dont forget: The lady in red kills seven times!<br /><br />If youve liked La Dama Rossa... check out also La Notte che Evelyn uscì dalla Tomba.',pos
